BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
Brooklyn,11216,1132,BERGEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1220,30
Brooklyn,11216,1137,BERGEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1213,58
Brooklyn,11216,1141,BERGEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1213,57
Brooklyn,11216,1144,BERGEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1220,35
Brooklyn,11216,1,BREVOORT,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,2017,1
Brooklyn,11216,23,BREVOORT,PL,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,2017,56
Brooklyn,11216,24,BREVOORT,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2021,18
Brooklyn,11216,29,BREVOORT,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,2017,53
Brooklyn,11216,31,BREVOORT,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2017,52
Brooklyn,11216,33,BREVOORT,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2017,51
Brooklyn,11216,35,BREVOORT,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,2017,50
Brooklyn,11216,25,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1869,8
Brooklyn,11216,29,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1869,7
Brooklyn,11216,43,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1869,1
Brooklyn,11216,55,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1203,3
Brooklyn,11216,96,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1208,47
Brooklyn,11216,97,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1215,8
Brooklyn,11216,107,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1215,1
Brooklyn,11216,185,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1950,53
Brooklyn,11216,187,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1950,52
Brooklyn,11216,200,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),1954,9
Brooklyn,11216,241,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1788,93
Brooklyn,11216,251,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1788,87
Brooklyn,11216,263,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1788,80
Brooklyn,11216,267,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1788,77
Brooklyn,11216,271,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),1788,76
Brooklyn,11216,281,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1788,70
Brooklyn,11216,291,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1788,163
Brooklyn,11216,340 TO 342,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1794,9
Brooklyn,11216,361,CLIFTON,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1789,63
Brooklyn,11216,1055,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1205,1
Brooklyn,11216,1093,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1205,49
Brooklyn,11216,1100,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1211,34
Brooklyn,11216,1102,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1211,35
Brooklyn,11216,1104,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1211,36
Brooklyn,11216,1108,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1211,37
Brooklyn,11216,1138,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,1212,15
Brooklyn,11216,1147,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1206,68
Brooklyn,11216,1151,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1206,66
Brooklyn,11216,1155,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1206,64
Brooklyn,11216,1156,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1212,24
Brooklyn,11216,1159,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1206,62
Brooklyn,11216,1160,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1212,26
Brooklyn,11216,1177,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1206,54
Brooklyn,11216,1190,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1212,41
Brooklyn,11216,1192,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,1212,42
Brooklyn,11216,1207,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1207,67
Brooklyn,11216,1209,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1207,66
Brooklyn,11216,1221,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,1207,60
Brooklyn,11216,1224,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1213,21
Brooklyn,11216,1225,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1207,58
Brooklyn,11216,1237,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1207,52
Brooklyn,11216,1242 TO 1244,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1213,30
Brooklyn,11216,1243,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1207,49
Brooklyn,11216,1244,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1213,30
Brooklyn,11216,1247,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1207,47
Brooklyn,11216,1249,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1207,46
Brooklyn,11216,1263,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1207,39
Brooklyn,11216,1280,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1214,13
Brooklyn,11216,1289,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1208,72
Brooklyn,11216,1310,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1214,26
Brooklyn,11216,1312,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1214,27
Brooklyn,11216,1326,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1214,34
Brooklyn,11216,1328,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1214,35
Brooklyn,11216,1357,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1209,73
Brooklyn,11216,1367,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1209,68
Brooklyn,11216,1383,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1209,61
Brooklyn,11216,1391 TO 1393,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1209,57
Brooklyn,11216,1395,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,1209,55
Brooklyn,11216,1400,DEAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1215,32
Brooklyn,11216,7,DECATUR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1855,78
Brooklyn,11216,14,DECATUR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1857,31
Brooklyn,11216,41,DECATUR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,1855,61
Brooklyn,11216,68,DECATUR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1857,65
Brooklyn,11216,119,DECATUR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1856,55
Brooklyn,11216,653,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1774,67
Brooklyn,11216,655,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1774,66
Brooklyn,11216,689,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1775,1
Brooklyn,11216,699,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1775,70
Brooklyn,11216,701,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1775,69
Brooklyn,11216,709,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1775,64
Brooklyn,11216,717,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1775,62
Brooklyn,11216,721,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1775,60
Brooklyn,11216,737,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1775,56
Brooklyn,11216,740,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1780,131
Brooklyn,11216,741,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1775,54
Brooklyn,11216,745,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1775,51
Brooklyn,11216,753,DEKALB,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1775,49
Brooklyn,11216,341,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),,1259,1
Brooklyn,11216,371 TO 377,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1259,47
Brooklyn,11216,377,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1259,47
Brooklyn,11216,379 TO 381,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,1259,45
Brooklyn,11216,387,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1259,29
Brooklyn,11216,481,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1261,51
Brooklyn,11216,489,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1261,48
Brooklyn,11216,497 TO 501,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1261,45
Brooklyn,11216,511,EASTERN,PKWY,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1261,41
Brooklyn,11216,1154,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,2017,24
Brooklyn,11216,1160,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2017,27
Brooklyn,11216,1165,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1999,36
Brooklyn,11216,1176,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,2017,35
Brooklyn,11216,1188 TO 1190,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1860,7501
Brooklyn,11216,1200,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1860,15
Brooklyn,11216,1202,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1860,16
Brooklyn,11216,1221,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1842,61
Brooklyn,11216,1223,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1842,60
Brooklyn,11216,1320,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1861,7501
Brooklyn,11216,1337,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1849,36
Brooklyn,11216,1345,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1850,49
Brooklyn,11216,1349,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1850,47
Brooklyn,11216,1351,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1850,46
Brooklyn,11216,1353,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1850,45
Brooklyn,11216,1357,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1850,43
Brooklyn,11216,1391,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1854,69
Brooklyn,11216,1397,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1854,65
Brooklyn,11216,1399,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1854,63
Brooklyn,11216,1407,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1854,59
Brooklyn,11216,1409,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1854,57
Brooklyn,11216,1423 TO 1425,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1854,49
Brooklyn,11216,1430,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1863,10
Brooklyn,11216,1440,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1863,16
Brooklyn,11216,1460,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1863,26
Brooklyn,11216,1470,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1863,31
Brooklyn,11216,1490,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1863,41
Brooklyn,11216,1516 TO 1518,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1864,7502
Brooklyn,11216,1520 TO 1530,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1864,14
Brooklyn,11216,1543 TO 1545,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1858,45
Brooklyn,11216,1551 TO 1553,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1858,41
Brooklyn,11216,1557,FULTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),1858,39
Brooklyn,11216,262,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1986,3
Brooklyn,11216,274,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1986,9
Brooklyn,11216,277,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1974,51
Brooklyn,11216,299,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1974,44
Brooklyn,11216,322,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1812,7505
Brooklyn,11216,325,GATES,AVE,10971109,BEDFORD,AVE,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1807,1
Brooklyn,11216,340,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1812,21
Brooklyn,11216,344,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1812,23
Brooklyn,11216,372 TO 390,GATES,AVE,390,NOSTRAND,AVE,BROOKLYN,61,MULTIPLE DWELLING A,HUD,ARTICLE 11,1812,42
Brooklyn,11216,410,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1813,16
Brooklyn,11216,415,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),,1808,93
Brooklyn,11216,416 TO 420,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1813,18
Brooklyn,11216,417,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),,1808,91
Brooklyn,11216,419,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),,1808,89
Brooklyn,11216,424,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),,1813,25
Brooklyn,11216,425,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1808,85
Brooklyn,11216,426,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1813,26
Brooklyn,11216,430,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1813,28
Brooklyn,11216,432,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1813,29
Brooklyn,11216,444,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),,1813,35
Brooklyn,11216,468,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1814,2
Brooklyn,11216,477 TO 481,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1808,51
Brooklyn,11216,480,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1814,7
Brooklyn,11216,482,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1814,8
Brooklyn,11216,484,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1814,9
Brooklyn,11216,486A,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1814,11
Brooklyn,11216,486,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1814,10
Brooklyn,11216,492,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1814,14
Brooklyn,11216,500,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1814,17
Brooklyn,11216,529A,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1809,56
Brooklyn,11216,531,GATES,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1809,54
Brooklyn,11216,350,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,1968,9
Brooklyn,11216,357,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,J-51,1954,52
Brooklyn,11216,360,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1968,14
Brooklyn,11216,368,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1968,18
Brooklyn,11216,370,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1968,19
Brooklyn,11216,397,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),,1954,7501
Brooklyn,11216,484,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1797,54
Brooklyn,11216,514,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,1798,18
Brooklyn,11216,516,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,1798,19
Brooklyn,11216,566,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1799,9
Brooklyn,11216,585,GREENE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,1799,30
Brooklyn,11216,9,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1837,101
Brooklyn,11216,11,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1837,100
Brooklyn,11216,13,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1837,99
Brooklyn,11216,22,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1842,17
Brooklyn,11216,44,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,1842,28
Brooklyn,11216,46,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,1842,29
Brooklyn,11216,77,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1837,67
Brooklyn,11216,78,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1843,17
Brooklyn,11216,80,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,1843,18
Brooklyn,11216,85,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,1837,63
Brooklyn,11216,86,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1843,20
Brooklyn,11216,103,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1838,86
Brooklyn,11216,143,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,63
Brooklyn,11216,153,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,58
Brooklyn,11216,157,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,1838,55
Brooklyn,11216,159,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,53
Brooklyn,11216,161,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1838,51
Brooklyn,11216,169,HALSEY,ST,902,MARCY,AVE,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,46
Brooklyn,11216,175,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1839,76
Brooklyn,11216,176,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1844,49
Brooklyn,11216,178,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1844,50
Brooklyn,11216,221,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1839,48
Brooklyn,11216,271,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1840,69
Brooklyn,11216,275,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1840,66
Brooklyn,11216,301,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1841,80
Brooklyn,11216,396,HALSEY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1847,35
Brooklyn,11216,44,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,2000,15
Brooklyn,11216,48,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,2000,17
Brooklyn,11216,55,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1832,97
Brooklyn,11216,57,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1832,96
Brooklyn,11216,60,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1837,13
Brooklyn,11216,75,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1832,87
Brooklyn,11216,109,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1832,70
Brooklyn,11216,119,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,HOTEL,ROOMING HOUSE,1832,65
Brooklyn,11216,148,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,1
Brooklyn,11216,155,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1833,84
Brooklyn,11216,156,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1838,6
Brooklyn,11216,165,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1833,79
Brooklyn,11216,171,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1833,76
Brooklyn,11216,179,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1833,72
Brooklyn,11216,184,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,20
Brooklyn,11216,186,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,21
Brooklyn,11216,188,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1838,22
Brooklyn,11216,190,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,23
Brooklyn,11216,209,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1833,57
Brooklyn,11216,210,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1838,33
Brooklyn,11216,217,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1833,53
Brooklyn,11216,227,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1833,48
Brooklyn,11216,231 TO 233,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1833,46
Brooklyn,11216,235,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1834,76
Brooklyn,11216,236,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1839,5
Brooklyn,11216,243,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,1834,72
Brooklyn,11216,260,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1839,17
Brooklyn,11216,275,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1834,57
Brooklyn,11216,280,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1839,27
Brooklyn,11216,299,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1834,45
Brooklyn,11216,358,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1840,38
Brooklyn,11216,372 TO 374,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1841,6
Brooklyn,11216,375,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1835,47
Brooklyn,11216,395,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1836,77
Brooklyn,11216,396,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,1841,16
Brooklyn,11216,398,HANCOCK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,1841,17
